station_id,station_num,station_name,gu,address,lat,lon,monthly_usage,total_rent,total_return,rent_202507,rent_202508,rent_202509,rent_202510,rent_202511
ST-2403,2403,2403. 공무원연금매점 교차로 (개포주공9단지 입구),강남구,서울특별시 강북구 삼양로24길 19 현대성우아파트 ,37.616665,127.02211,1021.4,5107,4698,1019,1024,1110,982,972
ST-1061,1061,1061. 천호초교 입구 사거리(일주빌딩),강동구,서울특별시 강동구 천호동 42-1 ,37.545406,127.142677,1020.2,5101,5066,1120,1035,1099,970,877
ST-3417,3417,3417.창신3동주민센터,종로구,서울특별시 영등포구 당산로 95 현대아파트 ,37.523914,126.896011,1016.4,5082,5016,990,1054,1096,997,945
ST-962,962,962. 은평뉴타운 힐데스하임,은평구,서울특별시 강남구 언주로 721 서울본부세관(건설회관 앞),37.51759,127.035027,1016,5080,5236,972,1122,1172,964,850
ST-656,656,656. 영휘원 교차로,동대문구,서울특별시 도봉구 도봉로 지하 486-1 창동 703-6,37.647381,127.034218,1014.2,5071,5436,1044,985,1119,967,956
ST-301,301,301. 경복궁역 7번출구 앞,종로구,서울특별시 영등포구 신길동3596 남서울아파트 14동앞,37.500649,126.909515,1013.6,5068,3031,1075,812,1175,1025,981
ST-1178,1178,1178. 개화산역 2번 출구,강서구,서울특별시 강남구 대치동 1011 KT선릉타워,37.505428,127.052872,1012.2,5061,4965,974,1063,1181,941,902
ST-622,622,622. 전농사거리 교통섬,동대문구,서울특별시 금천구 가산디지털1로 84 가산동 345-5,37.473209,126.884941,1009.6,5048,5747,963,946,1265,990,884
ST-2003,2003,2003. 사육신공원앞,동작구,서울특별시 양천구 신월동 824 ,37.529888,126.835007,1008.6,5043,5281,1029,1053,1151,955,855
ST-1429,1429,1429. 장안중학교,중랑구,서울특별시 광진구 능동로 120 건국대학교 과학관(이과대) 앞,37.541718,127.08017,1007.2,5036,5761,908,826,1523,987,792
ST-805,805,805. 문배어린이공원 앞,용산구,서울특별시 강남구 테헤란로 534 삼성역 3번 출구,37.508091,127.063103,1006.4,5032,5280,969,1054,1090,962,957
ST-552,552,552. 대림아크로리버 앞,광진구,서울특별시 송파구 올림픽로 240 송파구 잠실동 40-1,37.508888,127.097229,1006,5030,5124,1054,1122,1131,927,796
ST-2324,2324,2324. 천주교 대치 2동 교회 옆,강남구,서울특별시 광진구 광장동 580-1 ,37.544769,127.103691,1004,5020,5022,1096,1083,1093,886,862
ST-1937,1937,1937. 한진아파트 입구,구로구,서울특별시 금천구 독산동 1091 ,37.457779,126.889427,1003,5015,4782,943,884,1181,1002,1005
ST-2411,2411,2411. 세곡동 성당,강남구,서울특별시 강서구 마곡서1로 60 ,37.562092,126.820969,1002.8,5014,5161,920,930,1215,1001,948
ST-1765,1765,1765.쌍문역 1번출구 주변,도봉구,서울특별시 강동구 둔촌동 564 생태공원앞 교차로 (조명탑),37.537766,127.152016,1002.6,5013,4694,1022,1069,1115,922,885
ST-1706,1706,1706. 방학동우체국 건너편,도봉구,서울특별시 송파구 송이로 42 가락고등학교 앞,37.501862,127.117233,1002.4,5012,5077,1031,1005,1080,916,980
ST-1506,1506,1506. 강북문화예술회관,강북구,서울특별시 강서구 공항대로 625 염창역 1번 출구,37.547199,126.874489,1002.2,5011,4904,1104,1065,1019,930,893
ST-1079,1079,1079.강일동입구교차로,강동구,서울특별시 송파구 방이동 225-1 방이동 한양3차아파트 옆,37.506302,127.121399,1000.6,5003,5241,1132,1096,1107,884,784
ST-437,437,437. 대흥역 1번출구,마포구,서울특별시 용산구 청파로47길 100 숙명여대 입구 교차로,37.544895,126.969383,999.6,4998,5329,912,957,1219,944,966
ST-1395,1395,1395.래미안장위포레카운티(102동),성북구,서울특별시 노원구 화랑로 815 삼육대 도서관,37.64283,127.106667,998,4990,4919,1026,999,1151,967,847
ST-182,182,182. 망원2빗물펌프장 앞,마포구,서울특별시 종로구 세종로 76-5 광화문 시민열린마당,37.575493,126.9785,997,4985,4583,911,1083,1216,1010,765
ST-1709,1709,1709. 쌍문역4번출구 주변,도봉구,서울특별시 강서구 공항대로 지하 163 마곡역 교차로(2번출구),37.560501,126.826653,994,4970,4571,1080,1080,1000,922,888
ST-1186,1186,1186. 송정중학교,강서구,서울특별시 강남구 광평로 276-3 ,37.48735,127.102325,993.4,4967,5848,1074,887,1066,952,988
ST-286,286,286. 우성아파트 교차로,영등포구,서울특별시 동작구 여의대방로 74 신대방빌딩 ,37.496521,126.914925,992.8,4964,5355,1051,1052,1184,1021,656
ST-579,579,579. 마장역 4번출구,성동구,서울특별시 성북구 석관동 202-3 ,37.610291,127.058884,992.6,4963,5196,933,951,1198,1041,840
ST-637,637,637. KAIST 경영대학 앞,동대문구,서울특별시 금천구 두산로 71 독산동 295-22,37.47023,126.895073,991.4,4957,3803,970,906,1204,934,943
ST-1085,1085,1085.래미안 솔베뉴(고덕로),강동구,서울특별시 송파구 문정동 627 장지동 글샘 공원,37.478809,127.120003,991,4955,3231,974,1026,1158,904,893
ST-2085,2085,2085.강남중학교 앞,동작구,서울특별시 노원구 동일로204길 13 노원평생학습관 ,37.640205,127.067619,989.4,4947,4572,1018,1028,1065,938,898
ST-1775,1775,1775.신원리베르텔 앞,도봉구,서울특별시 중구 퇴계로 72 리더스뷰남산 ,37.559231,126.980141,987.6,4938,4966,943,953,1017,976,1049
ST-441,441,441.염천교사거리,중구,서울특별시 용산구 효창원로 161 효창동주민센터 앞,37.54232,126.96196,987.2,4936,4989,1037,1010,1174,863,852
ST-2077,2077,2077.노들역 3번출구,동작구,서울특별시 노원구 한글비석로 389-2 가로판매대 ,37.658871,127.071915,986.2,4931,5782,933,949,1170,1067,812
ST-740,740,740. 으뜸공원,양천구,서울특별시 송파구 오금로 지하 321 송파구 오금동 44-2,37.502594,127.127647,984.4,4922,6021,1076,988,1097,927,834
ST-1286,1286,1286. 위례중앙푸르지오 1단지 앞,송파구,서울특별시 노원구 동일로 지하 1308-1 중계역 3번출구,37.643528,127.065224,983,4915,4874,1060,960,1143,933,819
ST-2547,2547,2547. 반포래미안 리오센트,서초구,서울특별시 광진구 광진구 자양로 80 ,37.53471,127.084473,982.4,4912,5764,966,1046,1193,989,718
ST-249,249,249. 여의도중학교 옆,영등포구,서울특별시 성동구 행당동 10 한양대후문역 부근 (양키캔들 앞),37.560356,127.041397,982.4,4912,4969,800,1262,1245,1109,496
ST-2105,2105,2105. 미성동 신림체육센터,관악구,서울특별시 도봉구 마들로 932 평화문화진지 ,37.692322,127.048393,981,4905,5283,1181,1132,975,842,775
ST-2409,2409,2409. 역삼동 디오슈페리움 (우성아파트 사거리),강남구,서울특별시 송파구 중대로 55-2 가로판매대 ,37.495358,127.115692,980.8,4904,5009,940,1035,1067,896,966
ST-817,817,817. 삼각지역 4번출구 앞,용산구,서울특별시 강남구 선릉로 지하 228 8.삼호@ 2동 ( 간선도로),37.493759,127.045898,977.2,4886,4874,950,1128,1146,916,746
ST-399,399,399. 서울역 센트럴 자이아파트,중구,서울특별시 동대문구 왕산로 209 청량리역 3번출구 앞,37.581047,127.046135,977,4885,2645,1130,919,1114,828,894
ST-3425,3425,3425.광화문 풍림스페이스본 1단지앞,종로구,서울특별시 동대문구 답십리로 288 씨젠 메디칼 타워 ,37.571945,127.07196,974,4870,2970,1042,879,1134,886,929
ST-1930,1930,1930. 개봉지구대 개봉치안센터,구로구,서울특별시 서초구 잠원로 104-2 구두수선대 ,37.519592,127.013191,973.4,4867,4836,911,1019,1088,945,904
ST-1396,1396,1396.래미안장위퍼스트하이(513동),성북구,서울특별시 노원구 화랑로 653 삼육대 후문 삼거리,37.642654,127.108383,969.8,4849,4999,1044,1010,1175,897,723
ST-379,379,379. 서울역9번출구,중구,서울특별시 광진구 동일로 459 중곡 성원APT 앞,37.571255,127.079803,969.2,4846,4930,942,959,1197,914,834
ST-932,932,932. 예일여중,은평구,서울특별시 동작구 현충로 지하 90 동작구 현충로 104,37.508587,126.963493,968.8,4844,5261,1194,1138,1277,592,643
ST-485,485,485.서울역5번출구,중구,서울특별시 강동구 올림픽로 674 로석빌딩 ,37.541794,127.124748,967.8,4839,5137,845,981,1262,947,804
ST-445,445,445.대한상공회의소,중구,서울특별시 광진구 군자동 374-8 광진광장 교통섬,37.547829,127.072632,966.8,4834,4540,956,824,1182,939,933
ST-2912,2912,2912.대진고등학교,노원구,서울특별시 금천구 시흥동 산 138-3 ,37.462723,126.907219,966.8,4834,3614,893,873,1154,873,1041
ST-1036,1036,1036. 고덕동 주양쇼핑,강동구,서울특별시 은평구 연서로 124 ,37.609802,126.916794,966.4,4832,4597,965,1027,1018,933,889
ST-1722,1722,1722. 창동청소년수련관,도봉구,서울특별시 광진구 광나루로 545 래미안파크스위트 ,37.544987,127.089806,965.2,4826,4611,1081,911,1145,862,827
ST-2706,2706,2706.강서공업고등학교 앞,강서구,서울특별시 노원구 노원로 330 롯데마트 ,37.645596,127.071358,964.8,4824,4827,971,984,1090,942,837
ST-1533,1533,"1533. 번동 주공3, 4단지 교차로",강북구,서울특별시 금천구 금하로29길 36 혜명양로원 담장 옆,37.451771,126.913399,963.8,4819,5491,969,987,1034,908,921
ST-2603,2603,2603. 송파 글마루 도서관,송파구,서울특별시 송파구 송이로31길 66 세양청마루아파트 ,37.492367,127.136551,961.8,4809,4663,992,896,1079,912,930
ST-984,984,984.상신초등학교앞 버스정류장,은평구,서울특별시 광진구 자양로 131 광진구청 앞,37.539501,127.083,961,4805,4794,940,1043,1148,902,772
ST-739,739,739. 신월사거리,양천구,서울특별시 송파구 석촌호수로 298 송파구 신천동 33,37.512104,127.10778,960.6,4803,4808,950,899,1129,951,874
ST-2511,2511,2511. 이수역 6번출구 앞,서초구,서울특별시 종로구 낙산길198(창신3동) ,37.581314,127.01268,959.4,4797,4950,1047,934,1175,866,775
ST-2308,2308,2308. 압구정파출소 앞,강남구,서울특별시 광진구 화양동 4-1 ,37.539566,127.072441,959.4,4797,4840,1033,948,1071,921,824
ST-1372,1372,1372. KEB은행 고대점,성북구,서울특별시 종로구 율곡로 지하 308 동대문역 8번출구,37.570141,127.009377,957.2,4786,3809,797,861,1094,1033,1001
ST-2410,2410,2410. 포스코피앤에스타워 (역삼역 3번출구 부근),강남구,서울특별시 송파구 양재대로 932 가락동 농수산물도매시장 ,37.494209,127.104927,957.2,4786,3197,1026,1002,971,861,926
ST-1565,1565,1565.수유사거리,강북구,서울특별시 강남구 개포로 310 개포1단지아파트 입구 (보도육교),37.47929,127.055733,955.8,4779,4786,891,968,1046,943,931
ST-743,743,743. 현대6차아파트 101동 옆,양천구,서울특별시 서초구 청계산로9길 76 서초구 신원동 411-69,37.453751,127.05938,953.8,4769,5784,973,862,1076,928,930
ST-321,321,321. KEB 하나금융그룹 명동사옥 옆,중구,서울특별시 양천구 신월동 790 한국SGI 양천문화회관 앞,37.532547,126.830803,952.8,4764,4794,989,892,1144,804,935
ST-2819,2819,2819.하늘숲초등학교 앞,구로구,서울특별시 영등포구 영등포구 신길동 242-193 ,37.505089,126.913345,952.6,4763,6851,998,919,1104,888,854
ST-170,170,170. DMC파크뷰자이아파트 302동 앞,서대문구,서울특별시 종로구 창덕궁1길 3 포르투갈 대사관 앞,37.579155,126.98896,952.2,4761,4806,954,980,1087,980,760
ST-2175,2175,2175. 신림동걷고싶은문화의거리입구,관악구,서울특별시 용산구 백범로 260 효창파크 푸르지오 ,37.540478,126.958115,951.4,4757,4764,922,992,1087,935,821
ST-852,852,852. 청암자이아파트 앞,용산구,서울특별시 중랑구 용마산로 지하 227 중랑구 면목동 1381,37.574299,127.086914,949,4745,3324,891,993,1060,929,872
ST-836,836,836. 현대자동차서비스 앞,용산구,서울특별시 강서구 곰달래로37길 13 강서구곰달래로37길 13,37.53178,126.854485,947,4735,4603,754,1053,1212,1030,686
ST-300,300,300. 정동사거리,중구,서울특별시 영등포구 신길동4884 보라매역4번출구(순흥빌딩),37.499828,126.919945,946.4,4732,4411,994,854,1020,956,908
ST-1468,1468,1468.먹골역 7번 출구,중랑구,서울특별시 도봉구 도봉로 528 버스정류장 앞,37.652241,127.037064,946,4730,4970,926,967,1029,954,854
ST-1469,1469,1469.먹골역 4번출구,중랑구,서울특별시 도봉구 덕릉로 249 하나은행 (창동점),37.639702,127.038834,945.6,4728,5124,977,966,1077,885,823
ST-1916,1916,1916. 구로중학교앞,구로구,서울특별시 서초구 방배로 239 현대멤피스아파트 ,37.494205,126.989357,945.6,4728,4944,962,1036,1023,817,890
ST-2914,2914,2914.서울과학기술대학교(미래관),노원구,서울특별시 노원구 노원구 동일로243길 57 ,37.678513,127.051743,943.2,4716,5480,658,619,1391,1069,979
ST-2082,2082,2082.7호선 이수역7번출구,동작구,서울특별시 노원구 공릉로 232 서울과학기술대학교 ,37.633549,127.079117,942.4,4712,4923,979,1050,1048,859,776
ST-553,553,553. 중곡 성원아파트 앞,광진구,서울특별시 송파구 잠실로 62 송파구 잠실동 36-1,37.508873,127.087166,942,4710,5090,834,831,1111,1015,919
ST-403,403,403. 부엉이공원 앞,마포구,서울특별시 동대문구 홍릉로 118 수림문화재단 ,37.590736,127.042587,940.4,4702,1969,792,1002,1123,872,913
ST-2415,2415,2415.한티역 롯데백화점 앞,강남구,서울특별시 서초구 반포동 28-4 ,37.508476,127.016762,938.8,4694,4664,942,863,977,955,957
ST-175,175,175. 홍연2교옆,서대문구,서울특별시 종로구 숭인동 81-39 동묘앞역 1번출구 뒤,37.573242,127.015907,938,4690,4699,849,873,1197,971,800
ST-128,128,128. 신촌역(2호선) 1번출구 옆,서대문구,서울특별시 중구 세종대로 지하101 1번출구 뒤,37.564674,126.976738,937.6,4688,4718,907,913,1064,887,917
ST-346,346,346. 맥스타일 앞,중구,서울특별시 서대문구 연희로37안길 51 홍은동 정원여중 입구,37.586388,126.935127,937.4,4687,4817,966,874,1133,894,820
ST-1771,1771,1771.성원APT버스정류소,도봉구,서울특별시 중구 세종대로 39 대한서울상공회의소 ,37.560154,126.974106,937.4,4687,2952,1037,946,917,849,938
ST-661,661,661. 경희대학교 청운관,동대문구,서울특별시 금천구 독산로54길 114 독산동 375-2,37.467403,126.908142,936.2,4681,4553,772,882,1197,927,903
ST-1339,1339,1339. 삼성전자서비스 성북센터,성북구,서울특별시 용산구 이촌로71길 24 이촌1동 주민센터 뒤,37.521282,126.973465,936,4680,4946,896,886,1055,986,857
ST-464,464,464. 삼청동 골목,종로구,서울특별시 은평구 역촌동 15-40 평생학습관 앞,37.607849,126.921326,932.4,4662,4450,841,748,1112,1016,945
ST-1983,1983,1983. 구로동롯데아파트,구로구,서울특별시 영등포구 신풍로 77 래미안에스티움 ,37.500256,126.912155,931.4,4657,4285,1000,963,968,896,830
ST-1557,1557,1557.신창교,강북구,서울특별시 서초구 효령로 58 LG유플러스 (방배사옥),37.479092,126.990677,930.8,4654,4844,739,794,1175,1034,912
ST-837,837,837. 한남나들목 입구,용산구,서울특별시 강서구 강서로 지하 54 강서구 화곡동 662-5,37.532551,126.846321,930.8,4654,4802,899,957,1174,926,698
ST-440,440,440. 하늘공원 입구,마포구,서울특별시 용산구 한강로3가 66-4 ,37.522026,126.966187,929,4645,4254,632,684,1301,1415,613
ST-2642,2642,2642.마천동 성내천 쉼터,송파구,서울특별시 금천구 독산동1081-4(독산역마을버스정류장 뒤 자전거 거치대 옆) ,37.467094,126.889206,927.8,4639,4787,827,906,1088,940,878
ST-1869,1869,1869.롯데캐슬골드파크3차 301동 앞,금천구,서울특별시 송파구 가락동 538 ,37.494698,127.104645,927,4635,4677,1036,982,946,830,841
ST-2712,2712,2712.화곡터널입구교차로,강서구,서울특별시 노원구 서울 노원구 중계로 90 ,37.64426,127.083313,926.6,4633,1351,1036,1028,1039,827,703
ST-248,248,248. 초원아파트 앞,영등포구,서울특별시 성동구 행당동 347-11 행당역 2번출구 앞,37.55735,127.029213,926,4630,4602,800,1114,1047,1010,659
ST-1332,1332,1332. 석계역 5번출구 건너편,성북구,서울특별시 중랑구 망우로 297 상봉역 1번출구,37.596558,127.085838,925.8,4629,5130,730,937,1111,971,880
ST-2206,2206,2206. 언남초등학교 앞,서초구,서울특별시 서대문구 북가좌동 487-1 ,37.570652,126.912987,924.8,4624,4674,1000,861,1001,873,889
ST-461,461,461. 서울경찰청,종로구,서울특별시 은평구 응암동 90-15 이마트 은평점,37.6007,126.920128,922.8,4614,4441,1050,1002,988,768,806
ST-235,235,235. 신길동 우리은행 옆,영등포구,서울특별시 성동구 홍익동 590 양지사거리,37.566994,127.029915,919.2,4596,4493,939,955,1074,874,754
ST-526,526,526. 용답토속공원 앞,성동구,서울특별시 강서구 화곡로 196 강서구 화곡동 109-12,37.542751,126.842621,919.2,4596,5103,958,935,1012,890,801
ST-982,982,982. 녹번초등학교(서오릉로),은평구,서울특별시 마포구 월드컵로 251 이동정비,37.564224,126.897522,918.2,4591,4734,905,902,1045,930,809
ST-1953,1953,1953. 천왕역 4번출구 뒤,구로구,서울특별시 구로구 항동 135-33 ,37.47937,126.82547,917.8,4589,2835,877,991,938,851,932
ST-122,122,122. 신성기사식당 앞,마포구,서울특별시 종로구 세종대로 지하172 광화문역 7번출구 앞,37.570808,126.976433,917,4585,4650,897,965,1074,844,805
ST-2823,2823,2823.중앙유통단지 앞,구로구,서울특별시 영등포구 영등포구 대림동 917-49 ,37.495823,126.908356,916,4580,4560,934,829,1144,791,882
ST-1639,1639,1639. 희성오피앙,노원구,서울특별시 노원구 동일로 지하 1530-1 마들역 7번출구,37.665661,127.057297,915.8,4579,4419,913,964,1027,813,862
ST-2317,2317,2317. 삼성도로공원,강남구,서울특별시 광진구 천호대로 611 ,37.555008,127.085815,913.4,4567,4629,898,924,1042,950,753
ST-762,762,762. 오목로 무중력지대 앞,양천구,서울특별시 서초구 효령로36길 22 서초동 1418,37.491112,127.022957,910.4,4552,4106,891,882,1073,926,780
ST-742,742,742. 등촌역 5번 출구 뒤,양천구,서울특별시 서초구 청계산로 지하 179 서초구 신원동 276-1,37.448936,127.054375,909.2,4546,4556,906,898,1135,857,750
ST-1806,1806,1806. 에이스하이엔드타워9차 앞,금천구,서울특별시 종로구 운니동 99 ,37.57748,126.988922,905.4,4527,4719,919,860,1091,829,828
ST-1514,1514,1514. 강북구청 사거리 버스정류소 앞,강북구,서울특별시 강서구 수명로1길 16 마곡수명산파크4단지아파트 401동 앞,37.55011,126.823677,905.2,4526,4514,927,981,985,800,833
ST-2917,2917,2917.신창중학교 후문 맞은편 버스정류장,노원구,서울특별시 송파구 거여동 657 ,37.482636,127.139923,903.4,4517,5184,916,532,1099,1002,968
ST-3420,3420,3420. 성균관대입구 사거리 B,종로구,서울특별시 서초구 잠원로14길 32 래미안 신반포 리오센트 ,37.519394,127.013603,899.8,4499,4413,971,962,925,801,840
ST-1361,1361,1361. 홍익중고 입구,성북구,서울특별시 서초구 언남길 87 두상빌딩 앞,37.475906,127.046242,899.6,4498,3196,814,891,905,962,926
ST-430,430,430. 장충동먹자골목 앞,중구,서울특별시 양천구 목동중앙서로7길 26 목동 삼성쉐르빌 앞,37.522659,126.870834,898.8,4494,4799,841,957,1043,847,806
ST-2655,2655,2655.송이공원,송파구,서울특별시 서초구 마방로2길 44 오상빌딩 ,37.471764,127.03907,895.4,4477,3375,845,907,983,931,811
ST-2089,2089,2089.사당역10번출구(금강빌딩),동작구,서울특별시 도봉구 도봉로 678 홈플러스데스코㈜방학점 ,37.664803,127.04303,894,4470,5085,908,944,1028,845,745
ST-2241,2241,2241.양재전화국 사거리,서초구,서울특별시 은평구 진관동 136-45 ,37.637348,126.935844,894,4470,3916,937,998,905,824,806
ST-115,115,115. 마스타 빌딩 앞,서대문구,서울특별시 성동구 성수이로24길 38 센추리프라자,37.544006,127.062149,892.4,4462,3348,840,948,1018,834,822
ST-640,640,640. 동대문경찰서 교차로,동대문구,서울특별시 금천구 가산디지털2로 123 가산동 450-2,37.479084,126.879044,892.2,4461,5496,950,833,1041,812,825
ST-828,828,828. 숙대입구역 8번,용산구,서울특별시 강서구 방화대로 241 공항중학교 ,37.562202,126.816246,891,4455,5387,886,863,1095,818,793
ST-1464,1464,1464.중화역 4번출구,중랑구,서울특별시 도봉구 도봉로 707 우리은행 앞,37.667599,127.042999,890.8,4454,4924,930,891,942,876,815
ST-408,408,408. LG CNS앞,마포구,서울특별시 동대문구 청계천로 563 용두역 4번출구,37.573753,127.038536,887.6,4438,4307,966,918,1007,792,755
ST-1016,1016,1016. 해뜨는 주유소옆 리엔파크 109동앞,강동구,서울특별시 양천구 오목로 31 부근 강서초등학교,37.522282,126.839699,886,4430,4513,954,928,996,831,721
ST-672,672,672.대광고등학교,동대문구,서울특별시 구로구 새말로18길 39 구로구 구로동 50,37.4991,126.89135,885.2,4426,4628,844,922,993,890,777
ST-191,191,191. 서우빌딩,서대문구,서울특별시 중구 창경궁로 지하51 을지로4가역 4번출구 앞,37.568264,126.998116,884.8,4424,5523,965,914,996,777,772
ST-353,353,353. 재동초교 앞 삼거리,종로구,서울특별시 서대문구 현저동 102-53 독립문역 4번출구,37.573921,126.958305,884.2,4421,4357,850,769,977,971,854
ST-782,782,782.서남병원 후문,양천구,서울특별시 강남구 영동대로 101 대모산입구역 2번출구 앞,37.492077,127.071976,883.6,4418,2883,756,992,972,849,849
ST-1526,1526,1526. 강북종합시장 앞,강북구,서울특별시 구로구 경인로 219 동방서적,37.496761,126.844963,883,4415,4462,963,928,914,830,780
ST-1993,1993,1993. 금강수목원아파트 앞,구로구,서울특별시 양천구 신정로 110 신정숲속마을 ,37.505745,126.836311,881.4,4407,4253,901,882,956,820,848
ST-519,519,519. 양지사거리,성동구,서울특별시 강서구 양천로61길 101 강서구 가양동 1484-5,37.559479,126.86438,881.2,4406,3745,963,828,909,876,830
ST-452,452,452. 동대문 종합시장 버스정류장,종로구,서울특별시 은평구 진관동 5-8 은평뉴타운 푸르지오,37.648674,126.930702,881.2,4406,4494,880,866,1054,796,810
ST-2191,2191,2191.대학동주민센터 ,관악구,서울특별시 용산구 서빙고동 241-37 ,37.519909,126.989235,879.6,4398,4438,885,925,971,829,788
ST-3103,3103,3103. 홍제삼거리 북측,서대문구,서울특별시 구로구 경인로 70 계림 웨스트벨리 ,37.49091,126.829651,878,4390,4369,808,898,979,856,849
ST-510,510,510. 뚝도아리수정수센터 버스정류소 옆,성동구,서울특별시 강서구 방화동 614-287 ,37.563873,126.810608,878,4390,4576,742,757,1233,954,704
ST-395,395,395. 경희궁 자이 2단지,종로구,서울특별시 동대문구 사가정로 240 장안동삼거리 교통섬,37.578632,127.071907,876,4380,4548,853,836,971,859,861
ST-925,925,925. 불광역 2번출구,은평구,서울특별시 서초구 청계산로 지하 179 서초구 신원동 270-6,37.447659,127.055016,875.4,4377,4541,938,914,1023,785,717
ST-1659,1659,1659. 중계동 을지중학교,노원구,서울특별시 성동구 광나루로 130 서울숲 IT캐슬,37.550892,127.044762,870.8,4354,3801,899,966,890,745,854
ST-1302,1302,1302. 한성대입구역6번출구 뒤,성북구,서울특별시 동대문구 망우로 131 중랑교사거리,37.591534,127.067741,869.2,4346,4307,802,921,939,833,851
ST-752,752,752. 성원2차 아파트,양천구,서울특별시 서초구 방배로 110 서초구 방배동 905-34,37.485611,126.994682,868.2,4341,3548,866,838,916,878,843
ST-520,520,520. 상왕십리역 4번 출구 앞,성동구,서울특별시 강서구 허준로 221-40 공원관리사무실 ,37.561924,126.864166,866.2,4331,3921,970,905,937,812,707
ST-1247,1247,1247. 문정 법조단지11,송파구,서울특별시 강남구 역삼로 315-1 개나리SK뷰 ,37.501228,127.050362,865,4325,4190,884,831,976,834,800
ST-733,733,733. 신정이펜하우스314동,양천구,서울특별시 동작구 여의대방로16길 53 신대방동 460-37,37.494499,126.916527,863,4315,1752,876,929,924,778,808
ST-1540,1540,1540. 가오리역,강북구,서울특별시 영등포구 가마산로 315 신동아아파트 앞,37.498241,126.893982,860.6,4303,4250,860,903,937,789,814
ST-1268,1268,1268. 몽촌토성역 1번출구 옆,송파구,서울특별시 관악구 보라매로 3 당곡사거리,37.48975,126.927467,860.4,4302,4228,869,878,885,895,775
ST-1403,1403,1403. 중화빌딩 앞 (동부시장),중랑구,서울특별시 금천구 벚꽃로 309 가산디지털단지 7번출구,37.481232,126.881485,856.6,4283,4475,881,817,950,864,771
ST-2550,2550,2550.양재동 꽃시장 건너편,서초구,서울특별시 강서구 양천로 559 가양이마트 ,37.557133,126.863144,855.6,4278,4280,893,921,957,759,748
ST-2920,2920,2920.상계중학교(당현2교사거리),노원구,서울특별시 영등포구 영등포구 양평동5가 51-1 ,37.539726,126.890366,854.6,4273,4250,794,918,895,835,831
ST-2429,2429,2429.압구정로데오역 6번출구,강남구,서울특별시 영등포구 영등포로34길 9 ,37.51944,126.902573,852.8,3411,3379,801,828,941,841,0
ST-1828,1828,1828. 독산동 한양수자인아파트 앞,금천구,서울특별시 종로구 구기동 110-22 ,37.607601,126.957687,852.4,4262,2038,783,924,876,855,824
ST-387,387,387. 훈련원공원주차장 앞,중구,서울특별시 광진구 아차산로 552 광나루역 3번 출구,37.54483,127.104263,850.6,4253,3890,830,800,1006,850,767
ST-2156,2156,2156. 신림푸르지오아파트,관악구,서울특별시 마포구 합정동 473-2 ,37.551754,126.9123,849.6,4248,3993,957,931,856,773,731
ST-673,673,673.안암골벽산아파트(후문),동대문구,서울특별시 구로구 새말로 73 구로구 구로동 50,37.504379,126.888298,849.6,4248,3912,834,848,952,806,808
ST-813,813,813. 삼각지역 3번출구,용산구,서울특별시 강남구 도곡로 183 스타벅스 앞,37.492199,127.039459,848.6,4243,4518,789,897,993,864,700
ST-3123,3123,3123.DMC파크뷰자이1단지 110동 앞,서대문구,서울특별시 노원구 한글비석로 332 주공2단지아파트 ,37.65694,127.078049,845.8,4229,4136,796,864,921,827,821
ST-2420,2420,2420.학여울역 사거리(LG베스트샵 앞),강남구,서울특별시 성동구 사근동 235-10 ,37.561359,127.049591,844.8,4224,3790,866,910,896,765,787
ST-2633,2633,2633.송파학사 옆,송파구,서울특별시 중랑구 신내로 126 동성아파트 ,37.610226,127.096283,842.4,4212,3837,837,844,858,834,839
ST-2325,2325,2325. 대치삼성아파트 앞 교차로,강남구,서울특별시 광진구 군자동 473-26 ,37.557713,127.077271,840.8,4204,4159,822,913,894,822,753
ST-344,344,344. 성균관대 E하우스 앞,종로구,서울특별시 마포구 하늘공원로 108-1 월드컵공원,37.563965,126.898209,838.8,4194,3894,714,674,1015,952,839
ST-1734,1734,1734. 쌍문현대1차아파트 108동 앞,도봉구,서울특별시 금천구 가산디지털1로 19 대륭테크노타운 18차,37.467999,126.886841,838.4,4192,3374,1010,844,834,770,734
ST-3311,3311,3311.서울대입구역 4번 출구,관악구,서울특별시 구로구 새말로 117-23 가로판매대 ,37.507607,126.89135,837.8,4189,4156,927,879,906,699,778
ST-2301,2301,2301. 현대고등학교 건너편,강남구,서울특별시 중랑구 동일로 566 중랑경찰서용마지구대 ,37.581112,127.080101,837.2,4186,4205,1277,910,870,656,473
ST-2390,2390,2390. 구룡마을 입구 (래미안블레스티지 아파트),강남구,서울특별시 관악구 밤골길 12 ,37.462147,126.931778,836.4,4182,4218,720,782,914,880,886
ST-1719,1719,1719. 신도봉사거리 버스정류장,도봉구,서울특별시 송파구 위례성대로 51 한성백제역 2번 출구,37.516659,127.116257,835.6,4178,4548,825,813,891,810,839
ST-1346,1346,1346. 길음8골어린이공원 옆,성북구,서울특별시 중랑구 동일로 862 한국전력공사(동대문 중랑지사),37.607349,127.07859,834.2,4171,3891,826,818,989,798,740
ST-930,930,930. 구 서부경찰서 건너편,은평구,서울특별시 송파구 오금로 지하 499 3번출구,37.493343,127.14473,832,4160,4494,930,867,921,756,686
